token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
448-15	PSB144	448	15	persone	persone	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
448-16	PSB144	448	16	studia	studia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
448-17	PSB144	448	17	bene	bene	_	_	_	_	_	linguistic	_	none	_	End=751.29	_	_	_	_
449-0	PSB146	449	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=747.13|End=747.48	_	_	_	0-4(151)
450-0	PSB144	450	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=751.57|End=752.77	_	_	_	_
451-0	PSB146	451	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=751.92	_	_	_	_
451-1	PSB146	451	1	vabbé	vabbé	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
451-2	PSB146	451	2	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
451-3	PSB146	451	3	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=753.358	_	_	_	_
452-0	PSB144	452	0	[eh]	eh	_	_	_	_	_	linguistic	_	none	_	Begin=753.93|End=754.24	_	_	_	0-2(153)
453-0	PSB146	453	0	[quindi]	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=753.937	_	_	_	0-6(153)
453-1	PSB146	453	1	invece	invece	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
453-2	PSB146	453	2	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
453-3	PSB146	453	3	avresti	avresti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
453-4	PSB146	453	4	voluto	voluto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
453-5	PSB146	453	5	continuare?	continuare	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=756.21	_	_	_	_
454-0	PSB145	454	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=756.93|End=757.81	0x1	_	_	_
455-0	PSB145	455	0	per	per	_	_	_	_	_	linguistic	_	none	_	Begin=757.98	_	_	_	_
455-1	PSB145	455	1	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
455-2	PSB145	455	2	((si_schiarisce_la_voce))	((si_schiarisce_la_voce))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=759.49	_	_	_	_
456-0	PSB145	456	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=761.07	_	_	_	_
456-1	PSB145	456	1	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
456-2	PSB145	456	2	so::	so	_	_	_	_	_	linguistic	_	none	_	End=762.16	1x2	_	_	_
457-0	PSB144	457	0	#_shnū	_shnū	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=762.16	_	_	_	_
457-1	PSB144	457	1	kan	kan	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
457-2	PSB144	457	2	3ajb-ek	3ajb-ek	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
457-3	PSB144	457	3	dīrī?	dīrī	_	_	_	_	_	linguistic	_	all	Intonation=Rising|Language=NO_ISO_CODE|Variation=Token	End=763.31	_	_	_	_
459-0	PSB145	459	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=763.34|End=763.78	0x1	_	_	_
460-0	PSB145	460	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=765.6	_	_	_	_
460-1	PSB145	460	1	e:h	eh	_	_	_	_	_	linguistic	_	none	_	End=766.38	0x1	_	_	_
461-0	PSB145	461	0	certamente:	certamente	_	_	_	_	_	linguistic	_	none	_	Begin=766.6	9x1	_	_	_
461-1	PSB145	461	1	voglio	voglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
461-2	PSB145	461	2	comp~	comp~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
461-3	PSB145	461	3	completa	completa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
461-4	PSB145	461	4	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
461-5	PSB145	461	5	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
461-6	PSB145	461	6	le	le	_	_	_	_	_	linguistic	_	none	_	End=770.305	_	_	_	_
462-0	PSB146	462	0	studio	studio	_	_	_	_	_	linguistic	_	none	_	Begin=770.305	_	_	_	_
462-1	PSB146	462	1	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
462-2	PSB146	462	2	italiano	italiano	_	_	_	_	_	linguistic	_	none	_	End=771.305	_	_	_	_
463-0	PSB145	463	0	sì:	sì	_	_	_	_	_	linguistic	_	none	_	Begin=771.37	1x1	_	_	_
463-1	PSB145	463	1	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=772.19	_	_	_	0-2(154)
464-0	PSB146	464	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=771.76|End=772.18	_	_	_	0-4(154)
465-0	PSB145	465	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=772.48|End=772.91	_	_	_	_
466-0	PSB145	466	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=773.33	_	_	_	_
466-1	PSB145	466	1	anche::	anche	_	_	_	_	_	linguistic	_	none	_	_	4x2	_	_	_
466-2	PSB145	466	2	quando:	quando	_	_	_	_	_	linguistic	_	none	_	End=775.81	5x1	_	_	_
467-0	PSB145	467	0	prendi	prendi	_	_	_	_	_	linguistic	_	none	_	Begin=776.189	_	_	_	_
467-1	PSB145	467	1	meglio	meglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
467-2	PSB145	467	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
467-3	PSB145	467	3	lingua:	lingua	_	_	_	_	_	linguistic	_	none	_	End=777.8	5x1	_	_	_
468-0	PSB145	468	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=778.189	0x1	_	_	_
468-1	PSB145	468	1	voglio:	voglio	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
468-2	PSB145	468	2	imparare:	imparare	_	_	_	_	_	linguistic	_	none	_	_	7x1	_	_	_
468-3	PSB145	468	3	i:l:	il	_	_	_	_	_	linguistic	_	none	_	End=781.29	0x1,1x1	_	_	_
469-0	PSB145	469	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=781.33|End=781.71	_	_	_	_
470-0	PSB145	470	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=782.084|End=782.92	0x2	_	_	_
471-0	PSB145	471	0	inf~	inf~	_	_	_	_	_	linguistic	_	all	Interrupted=Yes|Language=NO_ISO_CODE|Variation=Token	Begin=783.43	_	_	_	_
471-1	PSB145	471	1	e:h	eh	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	0x1	_	_	_
471-2	PSB145	471	2	l'	l'	_	_	_	_	_	linguistic	_	all	SpaceAfter=No|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
471-3	PSB145	471	3	informatique	informatique	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=785.22	_	_	_	_
472-0	PSB146	472	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=785.59	_	_	_	_
472-1	PSB146	472	1	[infor]matica	informatica	_	_	_	_	_	linguistic	_	none	_	End=786.67	_	_	_	0-5(155)
473-0	PSB145	473	0	[x]	x	_	_	_	_	_	unknown	_	none	Syllables=1	Begin=785.88|End=786.18	_	_	_	0-1(155)
474-0	PSB145	474	0	[sì:]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=786.774|End=787.36	1x1	_	_	0-2(156)
475-0	PSB144	475	0	[info]rma[tica]	informatica	_	_	_	_	_	linguistic	_	none	_	Begin=786.84|End=787.77	_	_	_	0-4(156),7-11(157)
476-0	PSB145	476	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=787.57	_	_	_	0-2(157)
476-1	PSB145	476	1	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
476-2	PSB145	476	2	anche:	anche	_	_	_	_	_	linguistic	_	none	_	End=788.84	4x1	_	_	_
477-0	PSB145	477	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=789.858	0x1	_	_	_
477-1	PSB145	477	1	importante	importante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
477-2	PSB145	477	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
477-3	PSB145	477	3	italia	italia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
477-4	PSB145	477	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
477-5	PSB145	477	5	prendere	prendere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
477-6	PSB145	477	6	l~	l~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
477-7	PSB145	477	7	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
477-8	PSB145	477	8	appuntamento:	appuntamento	_	_	_	_	_	linguistic	_	none	_	End=795.4	11x1	_	_	_
478-0	PSB146	478	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=795.426	_	_	_	_
478-1	PSB146	478	1	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
478-2	PSB146	478	2	[tutto]	tutto	_	_	_	_	_	linguistic	_	none	_	End=796.72	_	_	_	0-5(158)
479-0	PSB145	479	0	[tanti	tanti	_	_	_	_	_	linguistic	_	none	_	Begin=795.95	_	_	_	0-5(158)
479-1	PSB145	479	1	cos]ì	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(158)
479-2	PSB145	479	2	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
479-3	PSB145	479	3	pe:r	per	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
479-4	PSB145	479	4	far~	far~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
479-5	PSB145	479	5	tanti	tanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
479-6	PSB145	479	6	così:	così	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
479-7	PSB145	479	7	[eh]	eh	_	_	_	_	_	linguistic	_	none	_	End=800.67	_	_	_	0-2(159)
480-0	PSB144	480	0	[la	la	_	_	_	_	_	linguistic	_	none	_	Begin=800.25	_	_	_	0-2(159)
480-1	PSB144	480	1	se]gretaria?	segretaria	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=801.2	_	_	_	0-2(159)
481-0	PSB145	481	0	((si_schiarisce_la_voce))	((si_schiarisce_la_voce))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=801.25|End=801.93	_	_	_	_
482-0	PSB145	482	0	no:	no	_	_	_	_	_	linguistic	_	none	_	Begin=801.98|End=802.38	1x1	_	_	_
483-0	PSB145	483	0	e:h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=803.04	0x1	_	_	_
483-1	PSB145	483	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
483-2	PSB145	483	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
483-3	PSB145	483	3	informatica	informatica	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
483-4	PSB145	483	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
483-5	PSB145	483	5	prend[ere]	prendere	_	_	_	_	_	linguistic	_	none	_	End=805.77	_	_	_	4-8(619)
484-0	PSB144	484	0	[a:h]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=805.32|End=805.81	0x1	_	_	0-2(619)
485-0	PSB146	485	0	[per:]	per	_	_	_	_	_	linguistic	_	none	_	Begin=805.49	2x1	_	_	0-3(160)
485-1	PSB146	485	1	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
485-2	PSB146	485	2	poste:,	poste	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	4x1	_	_	_
485-3	PSB146	485	3	[l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(161)
485-4	PSB146	485	4	ospedale:]	ospedale	_	_	_	_	_	linguistic	_	none	_	End=808.27	7x1	_	_	0-8(161)
486-0	PSB145	486	0	[sì:]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=806.98|End=807.53	1x1	_	_	0-2(160)
487-0	PSB145	487	0	[sì:]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=807.81|End=808.28	1x1	_	_	0-2(161)
488-0	PSB146	488	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=808.38	_	_	_	_
488-1	PSB146	488	1	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
488-2	PSB146	488	2	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
488-3	PSB146	488	3	[online]	online	_	_	_	_	_	linguistic	_	none	_	End=809.61	_	_	_	0-6(162)
489-0	PSB145	489	0	[oh]	oh	_	_	_	_	_	linguistic	_	none	_	Begin=809.16	_	_	_	0-2(162)
489-1	PSB145	489	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
489-2	PSB145	489	2	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
489-3	PSB145	489	3	importante	importante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
489-4	PSB145	489	4	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
489-5	PSB145	489	5	informatica	informatica	_	_	_	_	_	linguistic	_	none	_	End=812.04	_	_	_	_
490-0	PSB146	490	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=812.247|End=812.5	_	_	_	_
491-0	PSB146	491	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=812.93	_	_	_	_
491-1	PSB146	491	1	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-2	PSB146	491	2	utile	utile	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-3	PSB146	491	3	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-4	PSB146	491	4	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-5	PSB146	491	5	usare	usare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-6	PSB146	491	6	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-7	PSB146	491	7	telefono	telefono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
491-8	PSB146	491	8	così	così	_	_	_	_	_	linguistic	_	none	_	End=815.78	_	_	_	_
492-0	PSB145	492	0	sì:	sì	_	_	_	_	_	linguistic	_	none	_	Begin=816.07|End=816.44	1x1	_	_	_
493-0	PSB146	493	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=816.46	_	_	_	_
493-1	PSB146	493	1	importante	importante	_	_	_	_	_	linguistic	_	none	_	End=817.88	_	_	_	_
494-0	PSB146	494	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=818.116	0x1	_	_	_
494-1	PSB146	494	1	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-2	PSB146	494	2	altri	altri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-3	PSB146	494	3	hobby	hobby	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-4	PSB146	494	4	oltre:	oltre	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
494-5	PSB146	494	5	studiare	studiare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-6	PSB146	494	6	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-7	PSB146	494	7	lingue	lingue	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-8	PSB146	494	8	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-9	PSB146	494	9	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-10	PSB146	494	10	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
494-11	PSB146	494	11	so	so	_	_	_	_	_	linguistic	_	none	_	End=822.105	_	_	_	_
495-0	PSB144	495	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=822.105	_	_	_	_
495-1	PSB144	495	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
495-2	PSB144	495	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
495-3	PSB144	495	3	piace	piace	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
495-4	PSB144	495	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
495-5	PSB144	495	5	portante	portante	_	_	_	_	_	linguistic	_	none	_	End=824.53	_	_	_	_
496-0	PSB146	496	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=824.69	_	_	_	_
496-1	PSB146	496	1	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
496-2	PSB146	496	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
496-3	PSB146	496	3	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
496-4	PSB146	496	4	ad	ad	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
496-5	PSB146	496	5	esempio?	esempio	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=826.31	_	_	_	_
497-0	PSB146	497	0	passeggiate:	passeggiate	_	_	_	_	_	linguistic	_	none	_	Begin=826.679|End=828.03	10x1	_	_	_
498-0	PSB146	498	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=828.68	0x1	_	_	_
498-1	PSB146	498	1	cucinare:	cucinare	_	_	_	_	_	linguistic	_	none	_	End=830.46	7x1	_	_	_
499-0	PSB144	499	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=830.516	_	_	_	_
499-1	PSB144	499	1	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	End=831.51	_	_	_	_
500-0	PSB144	500	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=831.61|End=832.22	_	_	_	_
501-0	PSB144	501	0	x	x	_	_	_	_	_	unknown	_	none	Syllables=1	Begin=832.38	_	_	_	_
501-1	PSB144	501	1	x	x	_	_	_	_	_	unknown	_	none	Syllables=1	_	_	_	_	_
501-2	PSB144	501	2	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
501-3	PSB144	501	3	me:	me	_	_	_	_	_	linguistic	_	none	_	End=833.7	1x1	_	_	_
502-0	PSB144	502	0	e:hm:	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=834.453|End=835.2	0x1,2x1	_	_	_
503-0	PSB144	503	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=836.57	_	_	_	_
503-1	PSB144	503	1	pia~	pia~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
503-2	PSB144	503	2	pensato:	pensato	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
503-3	PSB144	503	3	provo	provo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
503-4	PSB144	503	4	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	End=839.18	_	_	_	_
504-0	PSB146	504	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=839.97	_	_	_	_
504-1	PSB146	504	1	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
504-2	PSB146	504	2	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
504-3	PSB146	504	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
504-4	PSB146	504	4	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
504-5	PSB146	504	5	[così]	così	_	_	_	_	_	linguistic	_	none	_	End=841.48	_	_	_	0-4(163)
505-0	PSB144	505	0	[e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=841.01	0x1	_	_	0-2(163)
505-1	PSB144	505	1	sì]	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(163)
505-2	PSB144	505	2	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
505-3	PSB144	505	3	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
505-4	PSB144	505	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
505-5	PSB144	505	5	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
505-6	PSB144	505	6	cucina	cucina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
505-7	PSB144	505	7	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
505-8	PSB144	505	8	it~	it~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
